GeoName,Total Hispanic,Total Black,Total Asian,Pop,% Hispanic,% Black,% Asian
,1150.7,3689.5,22.0,5707.0,20.162957771158226,64.64867706325566,0.38549150166462237
,2261.9,2460.3,529.0,4423.0,51.139498078227454,55.62514130680534,11.960208003617455
,107.4,1687.1,0.0,4217.0,2.546834242352383,40.007114062129475,0.0
,302.6,1068.2,0.0,4503.0,6.719964468132357,23.72196313568732,0.0
,40.2,1065.0,0.0,3231.0,1.2441968430826371,32.9619312906221,0.0
,653.4,141.9,419.0,4765.0,13.712486883525706,2.9779643231899264,8.793284365162645
,95.7,1297.6,0.0,2510.0,3.812749003984064,51.69721115537848,0.0
,74.4,741.5,0.0,2116.0,3.516068052930057,35.04253308128544,0.0
,553.6,3378.6,248.0,4676.0,11.83917878528657,72.25406330196749,5.303678357570573
,770.5,900.8,45.0,1958.0,39.351378958120534,46.00612870275791,2.29826353421859
,297.6,1846.4,0.0,2685.0,11.083798882681565,68.76722532588455,0.0
,2840.7,3207.9,841.0,7060.0,40.23654390934844,45.437677053824366,11.912181303116148
,1793.0,3798.2,107.0,5024.0,35.68869426751593,75.60111464968152,2.129777070063694
,592.8,2310.2,35.0,2738.0,21.650840029218408,84.3754565376187,1.2783053323593865
,633.9,3340.4,0.0,3645.0,17.390946502057613,91.64334705075447,0.0
,1479.5,114.9,846.0,2828.0,52.31612446958982,4.062942008486563,29.915134370579917
,517.8,1891.3,0.0,2067.0,25.050798258345424,91.49975810353168,0.0
,625.1,3344.9,0.0,3347.0,18.676426650732,99.93725724529429,0.0
,27.9,0.0,0.0,3082.0,0.9052563270603504,0.0,0.0
,447.1,1904.3,36.0,2243.0,19.933125278644674,84.899687917967,1.6049933125278644
,452.6,1587.2,23.0,2626.0,17.23533891850724,60.44173648134045,0.8758568164508759
,423.8,375.5,77.0,1367.0,31.002194586686176,27.46891002194587,5.632772494513533
,393.8,2206.7,0.0,2566.0,15.346843335931412,85.99766173031955,0.0
,590.3,1807.1,24.0,2811.0,20.999644254713623,64.28673070081821,0.8537886872998933
,75.3,45.8,0.0,5493.0,1.370835608956854,0.8337884580375022,0.0
,650.2,4833.3,0.0,5192.0,12.5231124807396,93.09129429892143,0.0
,70.4,36.2,0.0,2902.0,2.425913163335631,1.2474155754651965,0.0
,75.3,28.5,85.0,5474.0,1.3755937157471685,0.5206430398246256,1.5527950310559007
,632.1,2025.7,0.0,2322.0,27.222222222222225,87.23944875107667,0.0
,0.0,0.0,0.0,15.0,0.0,0.0,0.0
,1540.0,5297.7,24.0,5617.0,27.416770518070145,94.31547089193519,0.4272743457361581
,41.2,0.0,120.0,3387.0,1.2164157071154413,0.0,3.54295837023915
,116.7,0.0,484.0,4203.0,2.7765881513204853,0.0,11.51558410659053
,866.2,2414.8,0.0,2964.0,29.224021592442647,81.47098515519569,0.0
,1303.7,51.2,1788.0,4140.0,31.49033816425121,1.2367149758454108,43.188405797101446
,1755.8,4736.4,30.0,5385.0,32.60538532961931,87.95543175487465,0.5571030640668524
,486.6,0.0,1671.0,3006.0,16.187624750499,0.0,55.58882235528942
,430.1,2811.8,30.0,2959.0,14.535315985130111,95.02534640081109,1.0138560324433932
,867.4,1350.4,0.0,1902.0,45.60462670872765,70.99894847528917,0.0
,1264.5,0.0,2899.0,4681.0,27.013458662678914,0.0,61.931211279641104
,905.6,1001.8,0.0,1796.0,50.42316258351893,55.779510022271715,0.0
,2860.0,4114.1,110.0,6136.0,46.61016949152542,67.04856584093872,1.7926988265971315
,613.7,135.8,2062.0,4750.0,12.920000000000002,2.858947368421053,43.41052631578947
,1069.2,3764.8,67.0,4503.0,23.74417055296469,83.606484565845,1.487896957583833
,1760.3,2935.5,52.0,4385.0,40.1436716077537,66.94412770809578,1.185860889395667
,403.4,82.7,1477.0,4696.0,8.590289608177173,1.7610732538330496,31.45229982964225
,637.6,196.6,2115.0,5367.0,11.880007452953233,3.663126513881125,39.407490217998884
,1469.7,1994.0,272.0,3809.0,38.58493042793384,52.34969808348649,7.140981885009189
,504.4,2614.4,57.0,3970.0,12.70528967254408,65.85390428211588,1.4357682619647354
,735.7,3016.4,0.0,3851.0,19.104128797714882,78.32770708906777,0.0
,1573.2,3865.4,34.0,5313.0,29.61038961038961,72.7536231884058,0.639939770374553
,3313.4,2210.9,3373.0,5882.0,56.33117987079225,37.5875552533152,57.344440666439986
,530.0,2764.3,221.0,4338.0,12.217611802674043,63.722913785154454,5.094513600737667
,1087.6,2371.3,85.0,3969.0,27.402368354749306,59.745527840765945,2.1415973796926178
,1058.0,0.0,2814.0,3812.0,27.754459601259178,0.0,73.81951731374606
,1279.6,2455.0,518.0,4908.0,26.071719641401792,50.02037489812551,10.554197229013855
,484.7,54.3,1102.0,4047.0,11.97677291821102,1.3417346182357301,27.230046948356808
,2561.8,508.9,380.0,3570.0,71.75910364145659,14.254901960784313,10.644257703081232
,115.7,0.0,284.0,2321.0,4.984920292977165,0.0,12.236105127100389
,4388.8,676.5,840.0,5776.0,75.98337950138504,11.712257617728532,14.542936288088642
,248.3,24.8,156.0,2908.0,8.538514442916094,0.8528198074277854,5.364511691884457
,2898.4,808.1,397.0,4141.0,69.99275537309829,19.514609997585126,9.58705626660227
,123.4,0.0,234.0,2187.0,5.642432556012803,0.0,10.699588477366255
,2797.5,936.7,430.0,4030.0,69.41687344913151,23.24317617866005,10.669975186104217
,103.0,24.2,73.0,1948.0,5.287474332648871,1.242299794661191,3.747433264887064
,2034.3,1554.1,270.0,3868.0,52.593071354705266,40.17838676318511,6.980351602895553
,446.1,0.0,2367.0,2841.0,15.702217529039073,0.0,83.31573389651531
,3190.1,1635.4,208.0,4378.0,72.86660575605299,37.35495660118776,4.751027866605756
,682.3,24.7,2488.0,3281.0,20.79548918012801,0.7528192624199939,75.83053946967388
,2322.0,1453.4,54.0,3778.0,61.46109052408681,38.4700899947062,1.4293276866066702
,501.0,24.8,3344.0,3025.0,16.561983471074377,0.8198347107438017,110.54545454545455
,2194.0,1930.4,100.0,3892.0,56.372045220966086,49.59917780061665,2.5693730729701953
,444.2,23.8,2874.0,2812.0,15.796586059743953,0.8463726884779517,102.20483641536273
,1102.1,641.3,64.0,1829.0,60.256971022416614,35.06287588846364,3.499179879715691
,574.7,0.0,4048.0,3599.0,15.968324534592943,0.0,112.4756876910253
,0.0,0.0,0.0,6.0,0.0,0.0,0.0
,947.6,0.0,4003.0,3933.0,24.09356725146199,0.0,101.77981184846175
,4105.3,791.1,74.0,3800.0,108.03421052631579,20.81842105263158,1.9473684210526316
,227.2,0.0,1290.0,2136.0,10.636704119850187,0.0,60.39325842696629
,2551.4,1207.2,80.0,3332.0,76.57262905162065,36.23049219687876,2.4009603841536618
,542.6,28.8,2581.0,3375.0,16.077037037037037,0.8533333333333334,76.47407407407407
,3287.3,1566.7,95.0,3951.0,83.20172108327006,39.65325234117945,2.40445456846368
,114.2,0.0,109.0,1480.0,7.716216216216217,0.0,7.364864864864865
,28.5,31.6,257.0,1855.0,1.5363881401617252,1.7035040431266846,13.854447439353098
,3506.9,1246.2,86.0,4032.0,86.9766865079365,30.907738095238095,2.132936507936508
,100.6,29.3,59.0,2112.0,4.763257575757575,1.3873106060606062,2.793560606060606
,3875.5,831.1,213.0,3348.0,115.75567502986858,24.82377538829152,6.362007168458781
,256.4,0.0,296.0,2645.0,9.6937618147448,0.0,11.190926275992439
,4268.2,958.1,67.0,3880.0,110.00515463917526,24.693298969072167,1.7268041237113403
,123.1,23.2,24.0,1912.0,6.438284518828452,1.213389121338912,1.2552301255230125
,4564.0,606.2,490.0,4866.0,93.79367036580354,12.457870941224826,10.069872585285655
,610.2,28.8,689.0,3663.0,16.65847665847666,0.7862407862407862,18.80971880971881
,4313.6,282.0,380.0,4566.0,94.47218572054315,6.176084099868594,8.322382829610161
,995.4,55.3,3107.0,4175.0,23.84191616766467,1.3245508982035927,74.41916167664671
,2825.5,230.3,28.0,3026.0,93.37409120951752,7.610707204230007,0.9253139458030404
,1071.2,0.0,3534.0,4350.0,24.62528735632184,0.0,81.24137931034483
,4310.0,306.1,373.0,4920.0,87.60162601626016,6.221544715447155,7.581300813008129
,434.0,0.0,2556.0,4290.0,10.116550116550115,0.0,59.58041958041959
,5296.5,237.2,592.0,5556.0,95.329373650108,4.269258459323254,10.655147588192944
,628.9,0.0,2817.0,3842.0,16.369078604893282,0.0,73.32118688183238
,4586.9,84.7,460.0,4884.0,93.9168714168714,1.7342342342342343,9.41850941850942
,1480.0,0.0,3666.0,4514.0,32.78688524590164,0.0,81.21400088613203
,4249.7,445.3,426.0,3843.0,110.58287795992715,11.587301587301587,11.085089773614364
,734.5,0.0,2791.0,3866.0,18.998965338851526,0.0,72.19348163476461
,5069.4,847.5,317.0,4709.0,107.65342960288808,17.99745168825653,6.731790188999788
,1440.1,22.5,2815.0,4694.0,30.679590967192162,0.47933532168726034,59.97017469109501
,5033.4,1239.0,249.0,5282.0,95.29344945096554,23.457023854600532,4.714123438091631
,188.2,55.9,839.0,2905.0,6.478485370051635,1.9242685025817556,28.881239242685027
,4410.0,717.1,619.0,4097.0,107.6397363924823,17.503051012936297,15.108616060532096
,374.6,0.0,314.0,2878.0,13.015983321751218,0.0,10.910354412786658
,5999.8,84.5,1027.0,5526.0,108.57401375316684,1.5291349981903728,18.584871516467608
,110.1,0.0,0.0,2631.0,4.184720638540479,0.0,0.0
,4762.8,237.4,1060.0,5195.0,91.68046198267565,4.569778633301251,20.404234841193457
,358.6,22.7,291.0,3260.0,11.0,0.696319018404908,8.92638036809816
,3526.9,63.5,1133.0,4207.0,83.83408604706442,1.5093891133824577,26.931304967910624
,345.2,0.0,1278.0,2026.0,17.038499506416585,0.0,63.079960513326746
,1767.0,363.2,58.0,2459.0,71.85847905652705,14.770231801545345,2.3586823912159414
,190.2,0.0,295.0,1965.0,9.679389312977099,0.0,15.012722646310433
,1956.0,958.3,56.0,2694.0,72.60579064587974,35.57164068299926,2.078693392724573
,0.0,0.0,0.0,44.0,0.0,0.0,0.0
,0.0,0.0,0.0,645.0,0.0,0.0,0.0
,0.0,27.0,32.0,2618.0,0.0,1.0313216195569137,1.2223071046600458
,976.2,170.6,30.0,1886.0,51.760339342523864,9.04559915164369,1.5906680805938493
,121.7,0.0,230.0,2036.0,5.977406679764244,0.0,11.296660117878192
,124.4,116.0,1396.0,2767.0,4.49584387423202,4.192265992049151,50.45175280086737
,0.0,0.0,0.0,1558.0,0.0,0.0,0.0
,414.6,221.7,2672.0,3828.0,10.830721003134796,5.79153605015674,69.80146290491118
,145.2,31.1,840.0,2700.0,5.377777777777777,1.151851851851852,31.11111111111111
,150.6,0.0,106.0,1891.0,7.964040190375463,0.0,5.6054997355896345
,107.8,0.0,180.0,2732.0,3.945827232796486,0.0,6.588579795021962
,33.5,0.0,42.0,2138.0,1.56688493919551,0.0,1.9644527595884003
,0.0,0.0,37.0,2823.0,0.0,0.0,1.3106624158696423
,0.0,0.0,0.0,3099.0,0.0,0.0,0.0
,0.0,0.0,80.0,3232.0,0.0,0.0,2.4752475247524752
,115.8,0.0,73.0,4054.0,2.8564380858411447,0.0,1.8006906758756782
,977.6,121.8,506.0,4226.0,23.132986275437766,2.882158069096072,11.973497397065783
,1099.3,26.5,895.0,5308.0,20.710248681235868,0.49924642049736245,16.861341371514698
,857.9,63.6,1217.0,3824.0,22.43462343096234,1.6631799163179917,31.82531380753138
,1273.7,32.0,490.0,3105.0,41.02093397745572,1.030595813204509,15.780998389694043
,933.1,536.6,4146.0,6122.0,15.24175106174453,8.765109441359034,67.72296635086573
,1009.8,130.2,2037.0,5922.0,17.051671732522795,2.198581560283688,34.39716312056738
,1160.1,171.7,224.0,2470.0,46.967611336032384,6.951417004048582,9.068825910931174
,891.1,58.6,3591.0,3597.0,24.773422296358078,1.6291353906032806,99.83319432860718
,841.2,156.5,2637.0,4536.0,18.544973544973544,3.4501763668430336,58.13492063492064
,4037.8,1659.1,0.0,3757.0,107.47404844290658,44.16023422943838,0.0
,1136.5,549.9,3189.0,6036.0,18.828694499668654,9.110337972166997,52.83300198807157
,3997.7,891.8,3692.0,6366.0,62.79767514923028,14.008796732642162,57.995601633678916
,675.5,385.1,1722.0,3366.0,20.06833036244801,11.440879382055853,51.15864527629233
,2411.8,636.9,46.0,1897.0,127.13758566157092,33.57406431207169,2.4248813916710596
,5366.2,653.7,452.0,5476.0,97.99488677867056,11.93754565376187,8.254200146092037
,899.9,765.6,2477.0,5527.0,16.28188890899222,13.85199927628008,44.81635607020083
,1129.2,71.2,500.0,3114.0,36.262042389210016,2.2864482980089917,16.056518946692357
,1134.0,171.6,3316.0,4646.0,24.408092983211365,3.6934997847610846,71.37322427894964
,418.0,44.4,382.0,3141.0,13.307863737663164,1.4135625596943648,12.161731932505573
,805.5,71.5,3251.0,4517.0,17.832632278060657,1.5829090104051362,71.97254815142794
,308.7,0.0,256.0,2147.0,14.37820214252445,0.0,11.92361434559851
,294.7,78.6,177.0,2062.0,14.291949563530551,3.811833171677982,8.583899127061105
,281.5,42.5,261.0,1607.0,17.517112632233978,2.644679527069073,16.241443683883013
,811.5,0.0,295.0,2951.0,27.499152829549306,0.0,9.996611318197221
,319.3,42.8,236.0,2312.0,13.810553633217992,1.8512110726643598,10.207612456747404
,940.9,38.3,348.0,2759.0,34.10293584632113,1.388184124682856,12.613265675969554
,424.7,81.6,467.0,2997.0,14.170837504170839,2.7227227227227226,15.58224891558225
,445.1,102.9,785.0,2004.0,22.21057884231537,5.134730538922156,39.17165668662675
,3375.3,798.1,1220.0,4567.0,73.90628421283118,17.47536676155025,26.71337858550471
,2901.6,2706.3,958.0,5612.0,51.703492516037066,48.22344975053457,17.07056307911618
,713.5,62.7,0.0,3545.0,20.12693935119887,1.7686882933709451,0.0
,1532.7,3593.3,0.0,4311.0,35.553235908141964,83.35189051264209,0.0
,508.2,1711.8,36.0,2548.0,19.945054945054945,67.18210361067504,1.4128728414442702
,2560.8,3201.0,457.0,6196.0,41.32989025177534,51.662362814719174,7.37572627501614
,349.6,0.0,23.0,5112.0,6.838810641627544,0.0,0.44992175273865415
,1035.9,3507.3,25.0,3740.0,27.697860962566846,93.77807486631016,0.6684491978609626
,1405.9,3732.4,210.0,4600.0,30.56304347826087,81.13913043478261,4.565217391304348
,3031.3,359.8,1604.0,4545.0,66.6952695269527,7.916391639163916,35.29152915291529
,2323.6,4686.5,385.0,5946.0,39.07837201479986,78.81769256643122,6.474941136898756
,3043.1,352.3,838.0,5526.0,55.06876583423814,6.3753166847629394,15.164676076728195
,3073.3,4224.2,1283.0,7023.0,43.76050121030899,60.14808486401822,18.268546205325357
,580.7,48.9,293.0,2451.0,23.69237046103631,1.9951040391676864,11.954304365565076
,1324.0,4868.2,398.0,5407.0,24.486776400961716,90.03513963380803,7.360828555576104
,1053.4,3365.6,81.0,3874.0,27.191533298915854,86.87661331956635,2.0908621579762516
,390.2,0.0,458.0,2636.0,14.802731411229134,0.0,17.374810318664643
,538.9,2054.6,721.0,3528.0,15.274943310657596,58.23696145124716,20.436507936507937
,1341.7,59.0,1253.0,6101.0,21.991476807080808,0.9670545812161941,20.53761678413375
,1150.7,881.6,2484.0,4175.0,27.56167664670659,21.11616766467066,59.49700598802396
,5338.9,328.0,415.0,5405.0,98.77705827937095,6.0684551341350605,7.678075855689177
,1788.8,353.2,206.0,3720.0,48.086021505376344,9.494623655913978,5.53763440860215
,1201.0,900.3,1878.0,4353.0,27.59016770043648,20.682288077188147,43.142660234321156
,6650.2,314.1,403.0,6045.0,110.01157981803142,5.196029776674938,6.666666666666667
,77.0,75.0,961.0,1804.0,4.2682926829268295,4.157427937915743,53.270509977827054
,322.3,0.0,0.0,4299.0,7.497092347057456,0.0,0.0
,264.1,294.8,1755.0,3606.0,7.323904603438713,8.175263449805879,48.668885191347755
,91.0,0.0,0.0,2997.0,3.0363697030363697,0.0,0.0
,92.5,0.0,29.0,5890.0,1.5704584040747027,0.0,0.4923599320882852
,164.3,179.9,992.0,2510.0,6.545816733067729,7.1673306772908365,39.52191235059761
,94.3,0.0,0.0,7115.0,1.3253689388615602,0.0,0.0
,285.9,449.2,2320.0,4777.0,5.984927778940757,9.40339124973833,48.56604563533599
,396.7,0.0,0.0,4469.0,8.876706198254643,0.0,0.0
,0.0,49.1,23.0,4304.0,0.0,1.1407992565055762,0.5343866171003717
,325.8,153.7,1482.0,5535.0,5.8861788617886175,2.7768744354110204,26.775067750677508
,629.8,49.8,0.0,2668.0,23.605697151424287,1.866566716641679,0.0
,357.4,30.6,664.0,4750.0,7.524210526315789,0.6442105263157895,13.978947368421052
,0.0,0.0,0.0,5.0,0.0,0.0,0.0
,109.9,0.0,1006.0,3785.0,2.903566710700132,0.0,26.57859973579921
,3430.5,940.7,23.0,7304.0,46.96741511500548,12.87924424972618,0.3148959474260679
,459.4,118.2,1591.0,5409.0,8.49325198742836,2.1852468108707708,29.4139397300795
,1827.0,289.7,507.0,7855.0,23.259070655633355,3.688096753660089,6.45448758752387
,0.0,0.0,0.0,2189.0,0.0,0.0,0.0
,1372.2,98.0,401.0,4748.0,28.900589721988208,2.064026958719461,8.445661331086773
,457.4,73.8,767.0,3956.0,11.562184024266935,1.865520728008089,19.388270980788676
,4157.6,302.8,574.0,6343.0,65.54627148037207,4.77376635661359,9.04934573545641
,334.7,75.0,1570.0,3735.0,8.961178045515394,2.0080321285140563,42.03480589022758
,953.0,108.4,344.0,3078.0,30.96166341780377,3.5217673814165047,11.176088369070825
,679.8,30.6,1850.0,4813.0,14.124246831498025,0.635778100976522,38.437564928319134
,2471.0,281.2,2155.0,8688.0,28.441528545119706,3.2366482504604046,24.804327808471456
,214.4,,901.0,3880.0,5.525773195876289,,23.221649484536083
,96.9,,216.0,1848.0,5.2435064935064934,,11.688311688311687
,138.9,,891.0,2736.0,5.076754385964913,,32.56578947368421
,28.7,,710.0,3882.0,0.7393096342091705,,18.289541473467285
,454.8,,259.0,3460.0,13.14450867052023,,7.485549132947977
,0.0,,254.0,1695.0,0.0,,14.985250737463126
,1847.8,,715.0,4923.0,37.53402396912452,,14.523664432256753
,954.4,,240.0,2002.0,47.67232767232767,,11.988011988011989
,67.5,,910.0,2626.0,2.5704493526275707,,34.65346534653465
,786.5,,289.0,3738.0,21.040663456393794,,7.731407169609417
,243.2,,1170.0,2548.0,9.544740973312402,,45.91836734693878
,46.3,,731.0,1310.0,3.5343511450381677,,55.80152671755725
,116.8,,88.0,1624.0,7.192118226600986,,5.41871921182266
,469.9,,1957.0,3534.0,13.296547821165817,,55.376344086021504
,452.4,,397.0,4267.0,10.602296695570658,,9.30396062807593
,2666.2,,794.0,5221.0,51.06684543190959,,15.207814594905193
,87.3,,176.0,2590.0,3.3706563706563704,,6.795366795366796
,90.4,,2303.0,2560.0,3.5312500000000004,,89.9609375
,1488.7,,713.0,4902.0,30.36923704610363,,14.545083639330885
,215.2,,2709.0,2912.0,7.3901098901098905,,93.02884615384616
,264.7,,2161.0,3332.0,7.944177671068426,,64.85594237695078
,469.0,,55.0,1416.0,33.12146892655367,,3.8841807909604524
,0.0,,0.0,0.0,,,
,331.3,,2730.0,3502.0,9.460308395202741,,77.9554540262707
,274.8,,1696.0,3044.0,9.027595269382392,,55.7161629434954
,268.9,,1272.0,3797.0,7.081906768501447,,33.50013168290756
,126.6,,2987.0,2655.0,4.768361581920904,,112.50470809792843
,264.3,,1161.0,3532.0,7.483012457531143,,32.87089467723669
,49.6,,172.0,1781.0,2.784952274003369,,9.65749578888265
,0.0,,0.0,0.0,,,
,332.8,,1591.0,2014.0,16.524329692154915,,78.99702085402186
,643.2,,280.0,3856.0,16.680497925311204,,7.261410788381744
,355.1,,2238.0,4268.0,8.320056232427367,,52.436738519212746
,434.3,,24.0,2274.0,19.098504837291117,,1.0554089709762533
,254.9,,2544.0,5105.0,4.993143976493633,,49.83349657198824
,156.0,,2890.0,3779.0,4.128076210637735,,76.47525800476316
,356.8,,2797.0,4426.0,8.061455038409399,,63.1947582467239
,94.5,,397.0,2569.0,3.6784741144414173,,15.453483845854418
,125.4,,653.0,3617.0,3.466961570362179,,18.05363560962123
,406.0,,1490.0,6844.0,5.932203389830509,,21.770894213909994
,304.3,,891.0,3178.0,9.575204531151668,,28.036500943989928
,307.5,,940.0,4015.0,7.658779576587796,,23.41220423412204
,51.0,,85.0,5064.0,1.0071090047393365,,1.6785150078988942
,1015.4,,1517.0,2418.0,41.9933829611249,,62.73779983457403
,646.6,,1089.0,6669.0,9.695606537711802,,16.32928475033738
,0.0,,0.0,1063.0,0.0,,0.0
,25.3,,0.0,1854.0,1.3646170442286947,,0.0
,0.0,,26.0,1767.0,0.0,,1.4714204867006226
,307.9,,353.0,3325.0,9.26015037593985,,10.61654135338346
,462.2,,1585.0,3152.0,14.663705583756345,,50.285532994923855
,889.7,,1075.0,5222.0,17.037533512064343,,20.58598238222903
,70.5,,108.0,1476.0,4.776422764227642,,7.317073170731707
,74.2,,437.0,1317.0,5.634016704631739,,33.181473044798786
,71.1,,421.0,1617.0,4.397031539888682,,26.03586889301175
,188.9,,249.0,1620.0,11.660493827160494,,15.37037037037037
,295.9,,521.0,2865.0,10.328097731239092,,18.18499127399651
,349.4,,565.0,2702.0,12.931162102146557,,20.910436713545522
,239.2,,249.0,2226.0,10.745732255166217,,11.185983827493262
,237.4,,311.0,1993.0,11.911690918213749,,15.604616156547918
,182.8,,393.0,1439.0,12.70326615705351,,27.31063238359972
,78.0,,185.0,1197.0,6.516290726817042,,15.455304928989138
,226.7,,368.0,1681.0,13.48602022605592,,21.891731112433074
,101.3,,476.0,1795.0,5.6434540389972145,,26.518105849582174
,123.4,,662.0,1844.0,6.691973969631236,,35.9002169197397
,198.7,,451.0,1762.0,11.276958002270147,,25.595913734392735
,340.3,,572.0,1497.0,22.732130928523713,,38.20975283901136
,0.0,,0.0,1.0,0.0,,0.0
,511.2,,911.0,2876.0,17.774687065368568,,31.675938803894297
,89.9,,195.0,1435.0,6.2648083623693385,,13.588850174216027
,165.9,,319.0,1992.0,8.328313253012048,,16.014056224899598
,97.7,,37.0,1622.0,6.023427866831073,,2.281134401972873
,253.6,,154.0,2874.0,8.82393876130828,,5.358385525400139
,199.0,,126.0,1887.0,10.545839957604663,,6.677265500794912
,430.5,,349.0,2489.0,17.296102852551225,,14.021695460024105
,267.5,,448.0,1749.0,15.294453973699257,,25.614636935391655
,128.1,,117.0,1706.0,7.508792497069167,,6.858147713950761
,337.0,,41.0,1880.0,17.925531914893618,,2.1808510638297873
,165.3,,62.0,2512.0,6.580414012738854,,2.4681528662420384
,824.4,,288.0,3932.0,20.96642929806714,,7.3245167853509665
,720.3,,841.0,6275.0,11.478884462151393,,13.40239043824701
,145.6,,36.0,1417.0,10.275229357798164,,2.5405786873676783
,189.8,,35.0,1650.0,11.503030303030304,,2.1212121212121215
,107.6,,424.0,6719.0,1.6014287840452446,,6.310462866497992
,0.0,,0.0,21.0,0.0,,0.0
,0.0,,0.0,0.0,,,
,226.1,,49.0,2703.0,8.364779874213836,,1.812800591934887
,0.0,,0.0,4.0,0.0,,0.0
,164.1,,37.0,2205.0,7.442176870748299,,1.6780045351473922
,65.2,,188.0,2893.0,2.2537158658831666,,6.498444521258209
,26.3,,0.0,1911.0,1.3762428048142334,,0.0
,383.3,,148.0,2582.0,14.845081332300541,,5.731990704879938
,134.6,,23.0,3645.0,3.692729766803841,,0.6310013717421125
,84.7,,166.0,2170.0,3.903225806451613,,7.649769585253456
,63.8,,65.0,2173.0,2.936033133916245,,2.991256327657616
,67.5,,45.0,1818.0,3.7128712871287126,,2.4752475247524752
,495.9,,813.0,3473.0,14.278721566369132,,23.409156348977827
,381.4,,399.0,3290.0,11.592705167173252,,12.127659574468085
,490.9,,695.0,3446.0,14.245502031340685,,20.168311085316308
,147.7,,106.0,3023.0,4.885874958650347,,3.506450545815415
,27.0,,0.0,2481.0,1.0882708585247884,,0.0
,84.9,,89.0,2100.0,4.042857142857144,,4.238095238095238
,41.0,,28.0,1936.0,2.1177685950413223,,1.4462809917355373
,92.1,,60.0,2928.0,3.1454918032786883,,2.0491803278688523
,0.0,,0.0,1042.0,0.0,,0.0
,0.0,,0.0,1402.0,0.0,,0.0
,23.1,,97.0,1934.0,1.1944157187176836,,5.015511892450879
,25.2,,108.0,2005.0,1.2568578553615959,,5.386533665835412
,107.7,,483.0,2832.0,3.8029661016949157,,17.05508474576271
,743.6,,1923.0,4391.0,16.93463903438852,,43.79412434525165
,1003.9,,400.0,3783.0,26.53713983610891,,10.573618821041501
,257.4,,62.0,1990.0,12.93467336683417,,3.1155778894472363
,228.5,,1259.0,4049.0,5.643368733020499,,31.094097307977282
,701.3,,64.0,2776.0,25.26296829971181,,2.3054755043227666
,455.3,,204.0,3070.0,14.830618892508143,,6.644951140065146
,460.8,,361.0,3029.0,15.212941564872896,,11.918124793661274
,562.5,,413.0,3784.0,14.86522198731501,,10.914376321353066
,83.6,,23.0,2197.0,3.80518889394629,,1.0468821119708693
,342.1,,28.0,4081.0,8.382749326145552,,0.6861063464837049
,303.0,,0.0,2441.0,12.41294551413355,,0.0
,192.8,,457.0,2374.0,8.121314237573715,,19.250210614995787
,268.4,,0.0,2073.0,12.947419199228172,,0.0
,225.6,,23.0,2040.0,11.058823529411764,,1.1274509803921569
,23.7,,0.0,1328.0,1.7846385542168675,,0.0
,135.3,,29.0,1347.0,10.044543429844099,,2.1529324424647367
,164.3,,80.0,3769.0,4.359246484478642,,2.122578933404086
,407.0,,0.0,1743.0,23.350545037292026,,0.0
,631.4,,71.0,3171.0,19.911699779249446,,2.239041311888994
,483.0,,0.0,2742.0,17.61487964989059,,0.0
,784.6,,104.0,4125.0,19.02060606060606,,2.5212121212121215
,1127.5,,244.0,4489.0,25.11695255067944,,5.4355090220539095
,399.1,,65.0,2957.0,13.496787284409875,,2.1981738248224554
,1107.4,,475.0,5647.0,19.61041260846467,,8.411545953603683
,501.8,,101.0,3562.0,14.087591240875913,,2.8354856822010106
,728.8,,257.0,4521.0,16.120327361203273,,5.684583056845831
,325.5,,114.0,3327.0,9.783588818755636,,3.4265103697024344
,92.4,,0.0,3781.0,2.4437979370536893,,0.0
,672.9,,93.0,1940.0,34.68556701030928,,4.7938144329896915
,104.5,,0.0,2907.0,3.594771241830065,,0.0
,105.3,,207.0,3121.0,3.37391861582826,,6.632489586670939
,127.7,,165.0,2580.0,4.949612403100775,,6.395348837209303
,671.6,,167.0,4830.0,13.904761904761905,,3.4575569358178058
,798.3,,102.0,5495.0,14.527752502274794,,1.8562329390354868
,1292.8,,159.0,7201.0,17.953062074711845,,2.2080266629634773
,848.6,,41.0,4963.0,17.098529115454365,,0.8261132379609107
,559.7,,32.0,5165.0,10.836398838334947,,0.6195546950629236
,446.3,,75.0,4206.0,10.611031859248692,,1.783166904422254
,680.8,,74.0,6167.0,11.039403275498621,,1.1999351386411545
,74.0,,166.0,2362.0,3.132938187976291,,7.027942421676546
,32.8,,25.0,1733.0,1.89267166762839,,1.4425851125216387
,69.0,,24.0,2160.0,3.194444444444444,,1.1111111111111112
,55.3,,0.0,2226.0,2.484276729559748,,0.0
,127.2,,0.0,2324.0,5.473321858864027,,0.0
,52.6,,0.0,1986.0,2.6485397784491442,,0.0
,30.7,,55.0,1728.0,1.7766203703703705,,3.1828703703703707
,0.0,,0.0,1509.0,0.0,,0.0
,0.0,,0.0,32.0,0.0,,0.0
,97.7,,32.0,1962.0,4.979612640163099,,1.6309887869520898
,361.9,,34.0,3568.0,10.14293721973094,,0.952914798206278
,184.1,,214.0,2474.0,7.441390460792239,,8.649959579628133
,239.2,,0.0,3809.0,6.279863481228669,,0.0
,294.4,,0.0,3427.0,8.590604026845638,,0.0
,58.3,,0.0,2499.0,2.3329331732693075,,0.0
,239.8,,0.0,3385.0,7.084194977843428,,0.0
